# time model 
2455517.781100 -4.184170 
2455518.712398 -2.043402 
2455519.643696 0.162268 
2455520.574994 1.439290 
2455521.506291 1.173996 
2455522.437589 -0.277811 
2455523.368887 -1.729635 
2455524.300185 -2.031820 
2455525.231483 -1.024351 
2455526.162781 0.219245 
2455527.094079 0.128414 
2455528.025376 -2.172411 
2455528.956674 -6.146939 
2455529.887972 -10.185707 
2455530.819270 -12.740012 
2455531.750568 -13.351594 
2455532.681866 -12.779241 
2455533.613163 -12.183164 
2455534.544461 -12.105268 
2455535.475759 -12.118700 
2455536.407057 -11.403308 
2455537.338355 -9.674830 
2455538.269653 -7.582120 
2455539.200951 -6.170458 
2455540.132248 -5.871545 
2455541.063546 -5.956572 
2455541.994844 -5.031890 
2455542.926142 -2.245381 
2455543.857440 1.809947 
2455544.788738 5.339107 
2455545.720036 6.651619 
2455546.651333 5.521800 
2455547.582631 3.466602 
2455548.513929 2.630927 
2455549.445227 4.101383 
2455550.376525 6.975054 
2455551.307823 8.950308 
2455552.239121 8.012419 
2455553.170418 3.918712 
2455554.101716 -1.649400 
2455555.033014 -6.339840 
2455555.964312 -8.765925 
2455556.895610 -9.253791 
2455557.826908 -9.205885 
2455558.758205 -9.723059 
2455559.689503 -10.685039 
2455560.620801 -11.027059 
2455561.552099 -9.889346 
2455562.483397 -7.567638 
2455563.414695 -5.387308 
2455564.345993 -4.582393 
2455565.277290 -5.154570 
2455566.208588 -5.742681 
2455567.139886 -4.690773 
2455568.071184 -1.468535 
2455569.002482 2.747470 
2455569.933780 5.869648 
2455570.865078 6.483089 
2455571.796375 4.958130 
2455572.727673 3.182727 
2455573.658971 3.101605 
2455574.590269 5.203332 
2455575.521567 8.136363 
2455576.452865 9.734292 
2455577.384162 8.623508 
2455578.315460 5.161935 
2455579.246758 1.034999 
2455580.178056 -2.081034 
2455581.109354 -3.675324 
2455582.040652 -4.491300 
2455582.971950 -5.589213 
2455583.903247 -7.263483 
2455584.834545 -8.760294 
2455585.765843 -9.008003 
