# time Tc_folded Tref_folded model 
59306.573124 -2.921095 0.493963     0.361191
59306.604906 -2.889313 0.494535     0.354711
59306.636688 -2.857531 0.495107     0.348221
59306.668470 -2.825749 0.495679     0.341723
59306.700252 -2.793967 0.496250     0.335216
59306.732034 -2.762185 0.496822     0.328699
59306.763816 -2.730403 0.497394     0.322174
59306.795598 -2.698621 0.497966     0.315639
59306.827380 -2.666839 0.498538     0.309096
59306.859162 -2.635057 0.499109     0.302544
59306.890944 -2.603275 0.499681     0.295983
59306.922726 -2.571493 0.500253     0.289413
59306.954508 -2.539711 0.500825     0.282834
59306.986290 -2.507929 0.501397     0.276247
59307.018072 -2.476147 0.501968     0.269651
59307.049854 -2.444365 0.502540     0.263046
59307.081636 -2.412583 0.503112     0.256432
59307.113418 -2.380801 0.503684     0.249810
59307.145200 -2.349019 0.504255     0.243179
59307.176982 -2.317237 0.504827     0.236540
59307.208764 -2.285455 0.505399     0.229892
59307.240546 -2.253673 0.505971     0.223236
59307.272328 -2.221891 0.506543     0.216571
59307.304110 -2.190109 0.507114     0.209898
59307.335892 -2.158327 0.507686     0.203216
59307.367674 -2.126545 0.508258     0.196526
59307.399456 -2.094763 0.508830     0.189827
59307.431238 -2.062981 0.509402     0.183120
59307.463020 -2.031199 0.509973     0.176405
59307.494802 -1.999417 0.510545     0.169682
59307.526584 -1.967635 0.511117     0.162950
59307.558366 -1.935853 0.511689     0.156210
59307.590148 -1.904071 0.512261     0.149462
59307.621930 -1.872289 0.512832     0.142706
59307.653712 -1.840507 0.513404     0.135942
59307.685494 -1.808725 0.513976     0.129170
59307.717276 -1.776943 0.514548     0.122389
59307.749058 -1.745161 0.515120     0.115601
59307.780840 -1.713379 0.515691     0.108805
59307.812622 -1.681597 0.516263     0.102001
59307.844404 -1.649815 0.516835     0.095189
59307.876186 -1.618033 0.517407     0.088369
59307.907968 -1.586251 0.517979     0.081541
59307.939750 -1.554469 0.518550     0.074706
