# time model 
59339.975994 -3.015532 
59340.007776 -3.131589 
59340.039558 -3.244485 
59340.071340 -3.354053 
59340.103122 -3.460134 
59340.134904 -3.562574 
59340.166686 -3.661226 
59340.198468 -3.755953 
59340.230250 -3.846623 
59340.262032 -3.933112 
59340.293814 -4.015305 
59340.325596 -4.093094 
59340.357378 -4.166379 
59340.389160 -4.235070 
59340.420942 -4.299084 
59340.452724 -4.358347 
59340.484506 -4.412794 
59340.516288 -4.462370 
59340.548070 -4.507026 
59340.579852 -4.546725 
59340.611634 -4.581436 
59340.643416 -4.611141 
59340.675198 -4.635827 
59340.706980 -4.655492 
59340.738762 -4.670144 
59340.770544 -4.679798 
59340.802326 -4.684478 
59340.834108 -4.684218 
59340.865890 -4.679061 
59340.897672 -4.669058 
59340.929454 -4.654267 
59340.961236 -4.634757 
59340.993018 -4.610604 
59341.024800 -4.581892 
59341.056582 -4.548714 
59341.088364 -4.511168 
59341.120146 -4.469363 
59341.151928 -4.423413 
59341.183710 -4.373441 
59341.215492 -4.319573 
59341.247274 -4.261947 
59341.279056 -4.200703 
59341.310838 -4.135990 
59341.342620 -4.067960 
59341.374402 -3.996772 
59341.406184 -3.922591 
59341.437965 -3.845585 
59341.469747 -3.765929 
59341.501529 -3.683799 
59341.533311 -3.599378 
59341.565093 -3.512850 
59341.596875 -3.424406 
59341.628657 -3.334234 
59341.660439 -3.242531 
59341.692221 -3.149491 
59341.724003 -3.055313 
59341.755785 -2.960197 
59341.787567 -2.864342 
59341.819349 -2.767950 
59341.851131 -2.671222 
59341.882913 -2.574361 
59341.914695 -2.477568 
59341.946477 -2.381042 
59341.978259 -2.284984 
59342.010041 -2.189592 
59342.041823 -2.095062 
59342.073605 -2.001588 
59342.105387 -1.909363 
59342.137169 -1.818574 
59342.168951 -1.729408 
59342.200733 -1.642048 
59342.232515 -1.556670 
59342.264297 -1.473451 
59342.296079 -1.392561 
59342.327861 -1.314163 
59342.359643 -1.238420 
59342.391425 -1.165485 
59342.423207 -1.095509 
59342.454989 -1.028635 
59342.486771 -0.965001 
59342.518553 -0.904739 
59342.550335 -0.847973 
59342.582117 -0.794821 
59342.613899 -0.745396 
59342.645681 -0.699800 
59342.677463 -0.658132 
59342.709245 -0.620480 
59342.741027 -0.586927 
59342.772809 -0.557546 
59342.804591 -0.532404 
59342.836373 -0.511560 
59342.868155 -0.495063 
59342.899937 -0.482956 
59342.931719 -0.475273 
59342.963501 -0.472040 
59342.995283 -0.473273 
59343.027065 -0.478983 
59343.058847 -0.489169 
59343.090629 -0.503826 
59343.122411 -0.522936 
59343.154193 -0.546476 
59343.185975 -0.574414 
59343.217757 -0.606709 
59343.249539 -0.643313 
59343.281321 -0.684170 
59343.313103 -0.729216 
59343.344885 -0.778378 
59343.376667 -0.831578 
59343.408449 -0.888728 
59343.440231 -0.949733 
59343.472013 -1.014494 
59343.503795 -1.082900 
59343.535577 -1.154838 
59343.567359 -1.230185 
59343.599141 -1.308814 
59343.630923 -1.390591 
59343.662705 -1.475376 
59343.694487 -1.563023 
59343.726269 -1.653381 
59343.758051 -1.746295 
59343.789833 -1.841603 
59343.821615 -1.939141 
59343.853397 -2.038739 
59343.885179 -2.140224 
59343.916961 -2.243418 
59343.948743 -2.348141 
59343.980525 -2.454209 
59344.012307 -2.561437 
59344.044089 -2.669636 
59344.075871 -2.778615 
59344.107653 -2.888182 
59344.139434 -2.998144 
59344.171216 -3.108305 
59344.202998 -3.218471 
59344.234780 -3.328445 
59344.266562 -3.438031 
59344.298344 -3.547035 
59344.330126 -3.655260 
59344.361908 -3.762514 
59344.393690 -3.868603 
59344.425472 -3.973336 
59344.457254 -4.076524 
59344.489036 -4.177980 
59344.520818 -4.277521 
59344.552600 -4.374964 
59344.584382 -4.470132 
59344.616164 -4.562849 
59344.647946 -4.652945 
59344.679728 -4.740254 
59344.711510 -4.824612 
59344.743292 -4.905862 
59344.775074 -4.983851 
59344.806856 -5.058432 
59344.838638 -5.129462 
59344.870420 -5.196804 
59344.902202 -5.260328 
59344.933984 -5.319910 
59344.965766 -5.375430 
59344.997548 -5.426777 
59345.029330 -5.473845 
59345.061112 -5.516537 
59345.092894 -5.554761 
59345.124676 -5.588433 
59345.156458 -5.617475 
59345.188240 -5.641820 
59345.220022 -5.661404 
59345.251804 -5.676173 
59345.283586 -5.686082 
59345.315368 -5.691090 
59345.347150 -5.691168 
59345.378932 -5.686292 
59345.410714 -5.676447 
59345.442496 -5.661626 
59345.474278 -5.641830 
59345.506060 -5.617068 
59345.537842 -5.587356 
59345.569624 -5.552719 
59345.601406 -5.513189 
59345.633188 -5.468808 
59345.664970 -5.419622 
59345.696752 -5.365687 
59345.728534 -5.307067 
59345.760316 -5.243831 
59345.792098 -5.176059 
59345.823880 -5.103834 
59345.855662 -5.027250 
59345.887444 -4.946404 
59345.919226 -4.861403 
59345.951008 -4.772358 
59345.982790 -4.679388 
59346.014572 -4.582618 
59346.046354 -4.482177 
59346.078136 -4.378203 
59346.109918 -4.270837 
59346.141700 -4.160225 
59346.173482 -4.046520 
59346.205264 -3.929878 
59346.237046 -3.810459 
59346.268828 -3.688430 
59346.300610 -3.563960 
59346.332392 -3.437220 
59346.364174 -3.308389 
59346.395956 -3.177643 
59346.427738 -3.045166 
59346.459520 -2.911143 
59346.491302 -2.775759 
59346.523084 -2.639203 
59346.554866 -2.501666 
59346.586648 -2.363339 
59346.618430 -2.224413 
59346.650212 -2.085083 
59346.681994 -1.945541 
59346.713776 -1.805980 
59346.745558 -1.666594 
59346.777340 -1.527575 
59346.809122 -1.389114 
59346.840903 -1.251402 
59346.872685 -1.114626 
59346.904467 -0.978975 
59346.936249 -0.844632 
59346.968031 -0.711781 
59346.999813 -0.580601 
59347.031595 -0.451267 
59347.063377 -0.323955 
59347.095159 -0.198833 
59347.126941 -0.076069 
59347.158723 0.044177 
59347.190505 0.161747 
59347.222287 0.276486 
59347.254069 0.388247 
59347.285851 0.496887 
59347.317633 0.602266 
59347.349415 0.704253 
59347.381197 0.802719 
59347.412979 0.897543 
59347.444761 0.988611 
59347.476543 1.075812 
59347.508325 1.159043 
59347.540107 1.238208 
59347.571889 1.313217 
59347.603671 1.383987 
59347.635453 1.450440 
59347.667235 1.512507 
59347.699017 1.570125 
59347.730799 1.623240 
59347.762581 1.671801 
59347.794363 1.715769 
59347.826145 1.755108 
59347.857927 1.789793 
59347.889709 1.819803 
59347.921491 1.845126 
59347.953273 1.865757 
59347.985055 1.881698 
59348.016837 1.892959 
59348.048619 1.899556 
59348.080401 1.901513 
59348.112183 1.898860 
59348.143965 1.891635 
59348.175747 1.879883 
59348.207529 1.863655 
59348.239311 1.843008 
59348.271093 1.818008 
59348.302875 1.788725 
59348.334657 1.755235 
59348.366439 1.717624 
59348.398221 1.675978 
59348.430003 1.630395 
59348.461785 1.580973 
59348.493567 1.527819 
59348.525349 1.471044 
59348.557131 1.410764 
59348.588913 1.347100 
59348.620695 1.280178 
59348.652477 1.210127 
59348.684259 1.137081 
59348.716041 1.061179 
59348.747823 0.982560 
59348.779605 0.901371 
59348.811387 0.817759 
59348.843169 0.731875 
59348.874951 0.643872 
59348.906733 0.553905 
59348.938515 0.462134 
59348.970297 0.368717 
59349.002079 0.273816 
59349.033861 0.177592 
59349.065643 0.080209 
59349.097425 -0.018168 
59349.129207 -0.117375 
59349.160989 -0.217248 
59349.192771 -0.317622 
59349.224553 -0.418333 
59349.256335 -0.519216 
59349.288117 -0.620111 
59349.319899 -0.720854 
59349.351681 -0.821286 
59349.383463 -0.921249 
59349.415245 -1.020586 
59349.447027 -1.119143 
59349.478809 -1.216769 
59349.510591 -1.313314 
59349.542372 -1.408631 
59349.574154 -1.502579 
59349.605936 -1.595016 
59349.637718 -1.685808 
59349.669500 -1.774821 
59349.701282 -1.861927 
59349.733064 -1.947002 
59349.764846 -2.029926 
59349.796628 -2.110584 
59349.828410 -2.188864 
59349.860192 -2.264661 
59349.891974 -2.337874 
59349.923756 -2.408406 
59349.955538 -2.476168 
59349.987320 -2.541073 
59350.019102 -2.603043 
59350.050884 -2.662003 
59350.082666 -2.717884 
59350.114448 -2.770624 
59350.146230 -2.820165 
59350.178012 -2.866457 
59350.209794 -2.909453 
59350.241576 -2.949115 
59350.273358 -2.985409 
59350.305140 -3.018307 
59350.336922 -3.047789 
59350.368704 -3.073839 
59350.400486 -3.096447 
59350.432268 -3.115610 
59350.464050 -3.131329 
59350.495832 -3.143614 
59350.527614 -3.152477 
59350.559396 -3.157940 
59350.591178 -3.160026 
59350.622960 -3.158767 
59350.654742 -3.154199 
59350.686524 -3.146364 
59350.718306 -3.135309 
59350.750088 -3.121085 
59350.781870 -3.103750 
59350.813652 -3.083366 
59350.845434 -3.059999 
59350.877216 -3.033720 
59350.908998 -3.004605 
59350.940780 -2.972734 
59350.972562 -2.938190 
59351.004344 -2.901060 
59351.036126 -2.861437 
59351.067908 -2.819415 
59351.099690 -2.775091 
59351.131472 -2.728568 
59351.163254 -2.679949 
59351.195036 -2.629341 
59351.226818 -2.576852 
59351.258600 -2.522594 
59351.290382 -2.466681 
59351.322164 -2.409227 
59351.353946 -2.350349 
59351.385728 -2.290165 
59351.417510 -2.228795 
59351.449292 -2.166357 
59351.481074 -2.102973 
59351.512856 -2.038763 
59351.544638 -1.973849 
59351.576420 -1.908351 
59351.608202 -1.842391 
59351.639984 -1.776088 
59351.671766 -1.709563 
59351.703548 -1.642934 
59351.735330 -1.576317 
59351.767112 -1.509830 
59351.798894 -1.443587 
59351.830676 -1.377700 
59351.862458 -1.312280 
59351.894240 -1.247436 
59351.926022 -1.183273 
59351.957804 -1.119895 
59351.989586 -1.057402 
59352.021368 -0.995893 
59352.053150 -0.935462 
59352.084932 -0.876200 
59352.116714 -0.818196 
59352.148496 -0.761533 
59352.180278 -0.706293 
59352.212060 -0.652552 
59352.243841 -0.600383 
59352.275623 -0.549854 
59352.307405 -0.501031 
59352.339187 -0.453974 
59352.370969 -0.408737 
59352.402751 -0.365374 
59352.434533 -0.323930 
59352.466315 -0.284448 
59352.498097 -0.246965 
59352.529879 -0.211514 
59352.561661 -0.178123 
59352.593443 -0.146816 
59352.625225 -0.117610 
59352.657007 -0.090520 
59352.688789 -0.065554 
59352.720571 -0.042716 
59352.752353 -0.022005 
59352.784135 -0.003417 
59352.815917 0.013060 
59352.847699 0.027441 
59352.879481 0.039744 
59352.911263 0.049995 
59352.943045 0.058221 
59352.974827 0.064457 
59353.006609 0.068739 
59353.038391 0.071110 
59353.070173 0.071614 
59353.101955 0.070302 
59353.133737 0.067227 
59353.165519 0.062448 
59353.197301 0.056025 
59353.229083 0.048023 
59353.260865 0.038509 
59353.292647 0.027556 
59353.324429 0.015238 
59353.356211 0.001631 
59353.387993 -0.013185 
59353.419775 -0.029126 
59353.451557 -0.046109 
59353.483339 -0.064046 
59353.515121 -0.082848 
59353.546903 -0.102425 
59353.578685 -0.122684 
59353.610467 -0.143531 
59353.642249 -0.164871 
59353.674031 -0.186608 
59353.705813 -0.208645 
59353.737595 -0.230885 
59353.769377 -0.253229 
59353.801159 -0.275580 
59353.832941 -0.297840 
59353.864723 -0.319910 
59353.896505 -0.341693 
59353.928287 -0.363092 
59353.960069 -0.384011 
59353.991851 -0.404354 
59354.023633 -0.424029 
59354.055415 -0.442941 
59354.087197 -0.461001 
59354.118979 -0.478119 
59354.150761 -0.494209 
59354.182543 -0.509184 
59354.214325 -0.522962 
59354.246107 -0.535464 
59354.277889 -0.546611 
59354.309671 -0.556329 
59354.341453 -0.564545 
59354.373235 -0.571192 
59354.405017 -0.576204 
59354.436799 -0.579518 
59354.468581 -0.581078 
59354.500363 -0.580827 
59354.532145 -0.578715 
59354.563927 -0.574695 
59354.595709 -0.568724 
59354.627491 -0.560763 
59354.659273 -0.550776 
59354.691055 -0.538735 
59354.722837 -0.524612 
59354.754619 -0.508385 
59354.786401 -0.490038 
59354.818183 -0.469558 
59354.849965 -0.446936 
59354.881747 -0.422169 
59354.913529 -0.395257 
59354.945310 -0.366207 
59354.977092 -0.335027 
59355.008874 -0.301734 
59355.040656 -0.266346 
59355.072438 -0.228887 
59355.104220 -0.189385 
59355.136002 -0.147874 
59355.167784 -0.104390 
59355.199566 -0.058976 
59355.231348 -0.011677 
59355.263130 0.037456 
59355.294912 0.088369 
59355.326694 0.141003 
59355.358476 0.195296 
59355.390258 0.251182 
59355.422040 0.308589 
59355.453822 0.367446 
59355.485604 0.427673 
59355.517386 0.489191 
59355.549168 0.551915 
59355.580950 0.615760 
59355.612732 0.680633 
59355.644514 0.746444 
59355.676296 0.813095 
59355.708078 0.880491 
59355.739860 0.948529 
59355.771642 1.017109 
59355.803424 1.086126 
59355.835206 1.155473 
59355.866988 1.225044 
59355.898770 1.294729 
59355.930552 1.364419 
59355.962334 1.434002 
59355.994116 1.503367 
59356.025898 1.572401 
59356.057680 1.640992 
59356.089462 1.709026 
59356.121244 1.776390 
59356.153026 1.842973 
59356.184808 1.908661 
59356.216590 1.973343 
59356.248372 2.036908 
59356.280154 2.099246 
59356.311936 2.160249 
59356.343718 2.219810 
59356.375500 2.277824 
59356.407282 2.334186 
59356.439064 2.388795 
59356.470846 2.441551 
59356.502628 2.492358 
59356.534410 2.541122 
59356.566192 2.587749 
59356.597974 2.632151 
59356.629756 2.674244 
59356.661538 2.713943 
59356.693320 2.751169 
59356.725102 2.785848 
59356.756884 2.817906 
59356.788666 2.847276 
59356.820448 2.873893 
59356.852230 2.897697 
59356.884012 2.918632 
59356.915794 2.936645 
59356.947576 2.951690 
59356.979358 2.963723 
59357.011140 2.972706 
59357.042922 2.978605 
59357.074704 2.981390 
59357.106486 2.981038 
59357.138268 2.977528 
59357.170050 2.970846 
59357.201832 2.960982 
59357.233614 2.947930 
59357.265396 2.931691 
59357.297178 2.912269 
59357.328960 2.889674 
59357.360742 2.863921 
59357.392524 2.835029 
59357.424306 2.803023 
59357.456088 2.767932 
59357.487870 2.729791 
59357.519652 2.688637 
59357.551434 2.644515 
59357.583216 2.597473 
59357.614997 2.547563 
59357.646779 2.494844 
59357.678561 2.439375 
59357.710343 2.381224 
59357.742125 2.320461 
59357.773907 2.257159 
59357.805689 2.191397 
59357.837471 2.123256 
59357.869253 2.052823 
59357.901035 1.980186 
59357.932817 1.905438 
59357.964599 1.828675 
59357.996381 1.749995 
59358.028163 1.669501 
59358.059945 1.587298 
59358.091727 1.503491 
59358.123509 1.418192 
59358.155291 1.331511 
59358.187073 1.243564 
59358.218855 1.154464 
59358.250637 1.064331 
59358.282419 0.973283 
59358.314201 0.881440 
59358.345983 0.788923 
59358.377765 0.695855 
59358.409547 0.602359 
59358.441329 0.508558 
59358.473111 0.414575 
59358.504893 0.320534 
59358.536675 0.226559 
59358.568457 0.132774 
59358.600239 0.039300 
59358.632021 -0.053740 
59358.663803 -0.146225 
59358.695585 -0.238034 
59358.727367 -0.329050 
59358.759149 -0.419155 
59358.790931 -0.508234 
59358.822713 -0.596173 
59358.854495 -0.682861 
59358.886277 -0.768187 
59358.918059 -0.852046 
59358.949841 -0.934334 
59358.981623 -1.014947 
59359.013405 -1.093789 
59359.045187 -1.170763 
59359.076969 -1.245777 
59359.108751 -1.318742 
59359.140533 -1.389572 
59359.172315 -1.458186 
59359.204097 -1.524505 
59359.235879 -1.588454 
59359.267661 -1.649965 
59359.299443 -1.708969 
59359.331225 -1.765405 
59359.363007 -1.819216 
59359.394789 -1.870346 
59359.426571 -1.918748 
59359.458353 -1.964376 
59359.490135 -2.007190 
59359.521917 -2.047155 
59359.553699 -2.084238 
59359.585481 -2.118414 
59359.617263 -2.149661 
59359.649045 -2.177961 
59359.680827 -2.203302 
59359.712609 -2.225676 
59359.744391 -2.245079 
59359.776173 -2.261513 
59359.807955 -2.274984 
59359.839737 -2.285502 
59359.871519 -2.293082 
59359.903301 -2.297743 
59359.935083 -2.299510 
59359.966865 -2.298409 
59359.998647 -2.294474 
59360.030429 -2.287742 
59360.062211 -2.278251 
59360.093993 -2.266048 
59360.125775 -2.251180 
59360.157557 -2.233699 
59360.189339 -2.213662 
59360.221121 -2.191126 
59360.252903 -2.166156 
59360.284685 -2.138816 
59360.316466 -2.109176 
59360.348248 -2.077306 
59360.380030 -2.043283 
59360.411812 -2.007183 
59360.443594 -1.969085 
59360.475376 -1.929072 
59360.507158 -1.887228 
59360.538940 -1.843638 
59360.570722 -1.798390 
59360.602504 -1.751575 
59360.634286 -1.703281 
59360.666068 -1.653602 
59360.697850 -1.602631 
59360.729632 -1.550461 
59360.761414 -1.497187 
