# time model 
59303.744527 1.542155 
59303.776309 1.542448 
59303.808091 1.542734 
59303.839873 1.543014 
59303.871655 1.543287 
59303.903437 1.543554 
59303.935219 1.543814 
59303.967001 1.544068 
59303.998783 1.544315 
59304.030565 1.544556 
59304.062347 1.544790 
59304.094129 1.545018 
59304.125911 1.545240 
59304.157693 1.545455 
59304.189475 1.545663 
59304.221257 1.545865 
59304.253039 1.546060 
59304.284821 1.546249 
59304.316603 1.546431 
59304.348385 1.546607 
59304.380167 1.546776 
59304.411949 1.546939 
59304.443731 1.547095 
59304.475513 1.547245 
59304.507295 1.547388 
59304.539077 1.547524 
59304.570859 1.547654 
59304.602641 1.547777 
59304.634423 1.547893 
59304.666205 1.548003 
59304.697987 1.548107 
59304.729769 1.548203 
59304.761551 1.548293 
59304.793333 1.548377 
59304.825115 1.548453 
59304.856897 1.548523 
59304.888679 1.548587 
59304.920461 1.548644 
59304.952243 1.548694 
59304.984025 1.548737 
59305.015807 1.548774 
59305.047589 1.548804 
59305.079371 1.548827 
59305.111153 1.548844 
59305.142935 1.548853 
59305.174717 1.548856 
59305.206499 1.548853 
59305.238281 1.548843 
59305.270063 1.548825 
59305.301845 1.548802 
59305.333627 1.548771 
59305.365409 1.548734 
59305.397191 1.548689 
59305.428973 1.548638 
59305.460755 1.548581 
59305.492537 1.548516 
59305.524319 1.548445 
59305.556101 1.548367 
59305.587883 1.548282 
59305.619665 1.548190 
59305.651447 1.548092 
59305.683229 1.547986 
59305.715011 1.547874 
59305.746793 1.547755 
59305.778575 1.547629 
59305.810357 1.547496 
59305.842139 1.547356 
59305.873921 1.547210 
59305.905703 1.547057 
59305.937485 1.546896 
59305.969267 1.546729 
59306.001049 1.546555 
59306.032831 1.546374 
59306.064613 1.546186 
59306.096395 1.545991 
59306.128177 1.545790 
59306.159959 1.545581 
59306.191741 1.545366 
59306.223523 1.545143 
59306.255305 1.544914 
59306.287087 1.544677 
59306.318869 1.544434 
59306.350651 1.544184 
59306.382432 1.543927 
59306.414214 1.543662 
59306.445996 1.543391 
59306.477778 1.543113 
59306.509560 1.542828 
59306.541342 1.542536 
59306.573124 1.542237 
59306.604906 1.541930 
59306.636688 1.541617 
59306.668470 1.541297 
59306.700252 1.540970 
59306.732034 1.540636 
59306.763816 1.540294 
59306.795598 1.539946 
59306.827380 1.539591 
59306.859162 1.539228 
59306.890944 1.538859 
59306.922726 1.538482 
59306.954508 1.538099 
59306.986290 1.537708 
59307.018072 1.537310 
59307.049854 1.536906 
59307.081636 1.536494 
59307.113418 1.536075 
59307.145200 1.535649 
59307.176982 1.535216 
59307.208764 1.534775 
59307.240546 1.534328 
59307.272328 1.533873 
59307.304110 1.533412 
59307.335892 1.532943 
59307.367674 1.532467 
59307.399456 1.531984 
59307.431238 1.531494 
59307.463020 1.530997 
59307.494802 1.530492 
59307.526584 1.529981 
59307.558366 1.529462 
59307.590148 1.528936 
59307.621930 1.528403 
59307.653712 1.527863 
59307.685494 1.527315 
59307.717276 1.526761 
59307.749058 1.526199 
59307.780840 1.525630 
59307.812622 1.525053 
59307.844404 1.524470 
59307.876186 1.523879 
59307.907968 1.523282 
59307.939750 1.522677 
59307.971532 1.522064 
59308.003314 1.521445 
59308.035096 1.520818 
59308.066878 1.520184 
59308.098660 1.519543 
59308.130442 1.518895 
59308.162224 1.518239 
59308.194006 1.517576 
59308.225788 1.516906 
59308.257570 1.516228 
59308.289352 1.515544 
59308.321134 1.514852 
59308.352916 1.514152 
59308.384698 1.513446 
59308.416480 1.512732 
59308.448262 1.512011 
59308.480044 1.511283 
59308.511826 1.510547 
59308.543608 1.509804 
59308.575390 1.509054 
59308.607172 1.508297 
59308.638954 1.507532 
59308.670736 1.506760 
59308.702518 1.505980 
59308.734300 1.505194 
59308.766082 1.504400 
59308.797864 1.503598 
59308.829646 1.502789 
59308.861428 1.501973 
59308.893210 1.501150 
59308.924992 1.500319 
59308.956774 1.499481 
59308.988556 1.498636 
59309.020338 1.497783 
59309.052120 1.496923 
59309.083901 1.496056 
59309.115683 1.495181 
59309.147465 1.494299 
59309.179247 1.493410 
59309.211029 1.492513 
59309.242811 1.491609 
59309.274593 1.490697 
59309.306375 1.489778 
59309.338157 1.488852 
59309.369939 1.487918 
59309.401721 1.486977 
59309.433503 1.486029 
59309.465285 1.485073 
59309.497067 1.484110 
59309.528849 1.483140 
59309.560631 1.482162 
59309.592413 1.481176 
59309.624195 1.480184 
59309.655977 1.479183 
59309.687759 1.478176 
59309.719541 1.477161 
59309.751323 1.476139 
59309.783105 1.475109 
59309.814887 1.474072 
59309.846669 1.473027 
59309.878451 1.471975 
59309.910233 1.470916 
59309.942015 1.469849 
59309.973797 1.468775 
59310.005579 1.467694 
59310.037361 1.466604 
59310.069143 1.465508 
59310.100925 1.464404 
59310.132707 1.463293 
59310.164489 1.462174 
59310.196271 1.461048 
59310.228053 1.459914 
59310.259835 1.458773 
59310.291617 1.457625 
59310.323399 1.456469 
59310.355181 1.455306 
59310.386963 1.454135 
59310.418745 1.452957 
59310.450527 1.451771 
59310.482309 1.450578 
59310.514091 1.449378 
59310.545873 1.448170 
59310.577655 1.446954 
59310.609437 1.445731 
59310.641219 1.444501 
59310.673001 1.443263 
59310.704783 1.442018 
59310.736565 1.440766 
59310.768347 1.439505 
59310.800129 1.438238 
59310.831911 1.436963 
59310.863693 1.435681 
59310.895475 1.434391 
59310.927257 1.433093 
59310.959039 1.431789 
59310.990821 1.430476 
59311.022603 1.429157 
59311.054385 1.427829 
59311.086167 1.426495 
59311.117949 1.425153 
59311.149731 1.423803 
59311.181513 1.422446 
59311.213295 1.421082 
59311.245077 1.419710 
59311.276859 1.418331 
59311.308641 1.416944 
59311.340423 1.415550 
59311.372205 1.414148 
59311.403987 1.412739 
59311.435769 1.411322 
59311.467551 1.409898 
59311.499333 1.408467 
59311.531115 1.407028 
59311.562897 1.405582 
59311.594679 1.404128 
59311.626461 1.402666 
59311.658243 1.401198 
59311.690025 1.399722 
59311.721807 1.398238 
59311.753589 1.396747 
59311.785370 1.395248 
59311.817152 1.393742 
59311.848934 1.392229 
59311.880716 1.390708 
59311.912498 1.389180 
59311.944280 1.387644 
59311.976062 1.386101 
59312.007844 1.384550 
59312.039626 1.382992 
59312.071408 1.381427 
59312.103190 1.379854 
59312.134972 1.378273 
59312.166754 1.376686 
59312.198536 1.375090 
59312.230318 1.373488 
59312.262100 1.371878 
59312.293882 1.370260 
59312.325664 1.368635 
59312.357446 1.367003 
59312.389228 1.365363 
59312.421010 1.363716 
59312.452792 1.362061 
59312.484574 1.360399 
59312.516356 1.358730 
59312.548138 1.357053 
59312.579920 1.355369 
59312.611702 1.353677 
59312.643484 1.351978 
59312.675266 1.350272 
59312.707048 1.348558 
59312.738830 1.346837 
59312.770612 1.345108 
59312.802394 1.343372 
59312.834176 1.341629 
59312.865958 1.339878 
59312.897740 1.338120 
59312.929522 1.336354 
59312.961304 1.334581 
59312.993086 1.332801 
59313.024868 1.331013 
59313.056650 1.329218 
59313.088432 1.327416 
59313.120214 1.325606 
59313.151996 1.323789 
59313.183778 1.321965 
59313.215560 1.320133 
59313.247342 1.318294 
59313.279124 1.316447 
59313.310906 1.314594 
59313.342688 1.312732 
59313.374470 1.310864 
59313.406252 1.308988 
59313.438034 1.307105 
59313.469816 1.305215 
59313.501598 1.303317 
59313.533380 1.301412 
59313.565162 1.299499 
59313.596944 1.297580 
59313.628726 1.295653 
59313.660508 1.293718 
59313.692290 1.291777 
59313.724072 1.289828 
59313.755854 1.287872 
59313.787636 1.285908 
59313.819418 1.283938 
59313.851200 1.281960 
59313.882982 1.279974 
59313.914764 1.277982 
59313.946546 1.275982 
59313.978328 1.273975 
59314.010110 1.271961 
59314.041892 1.269940 
59314.073674 1.267911 
59314.105456 1.265875 
59314.137238 1.263832 
59314.169020 1.261781 
59314.200802 1.259724 
59314.232584 1.257659 
59314.264366 1.255587 
59314.296148 1.253508 
59314.327930 1.251421 
59314.359712 1.249328 
59314.391494 1.247227 
59314.423276 1.245119 
59314.455058 1.243004 
59314.486839 1.240882 
59314.518621 1.238752 
59314.550403 1.236616 
59314.582185 1.234472 
59314.613967 1.232321 
59314.645749 1.230163 
59314.677531 1.227998 
59314.709313 1.225826 
59314.741095 1.223647 
59314.772877 1.221460 
59314.804659 1.219267 
59314.836441 1.217066 
59314.868223 1.214858 
59314.900005 1.212644 
59314.931787 1.210422 
59314.963569 1.208193 
59314.995351 1.205957 
59315.027133 1.203714 
59315.058915 1.201464 
59315.090697 1.199207 
59315.122479 1.196942 
59315.154261 1.194671 
59315.186043 1.192393 
59315.217825 1.190108 
59315.249607 1.187816 
59315.281389 1.185516 
59315.313171 1.183210 
59315.344953 1.180897 
59315.376735 1.178577 
59315.408517 1.176250 
59315.440299 1.173916 
59315.472081 1.171575 
59315.503863 1.169227 
59315.535645 1.166872 
59315.567427 1.164510 
59315.599209 1.162142 
59315.630991 1.159766 
59315.662773 1.157383 
59315.694555 1.154994 
59315.726337 1.152598 
59315.758119 1.150195 
59315.789901 1.147785 
59315.821683 1.145368 
59315.853465 1.142944 
59315.885247 1.140513 
59315.917029 1.138076 
59315.948811 1.135632 
59315.980593 1.133181 
59316.012375 1.130723 
59316.044157 1.128258 
59316.075939 1.125787 
59316.107721 1.123309 
59316.139503 1.120824 
59316.171285 1.118332 
59316.203067 1.115834 
59316.234849 1.113328 
59316.266631 1.110817 
59316.298413 1.108298 
59316.330195 1.105773 
59316.361977 1.103241 
59316.393759 1.100702 
59316.425541 1.098156 
59316.457323 1.095604 
59316.489105 1.093046 
59316.520887 1.090480 
59316.552669 1.087908 
59316.584451 1.085330 
59316.616233 1.082744 
59316.648015 1.080153 
59316.679797 1.077554 
59316.711579 1.074949 
59316.743361 1.072337 
59316.775143 1.069719 
59316.806925 1.067094 
59316.838707 1.064463 
59316.870489 1.061825 
59316.902271 1.059181 
59316.934053 1.056530 
59316.965835 1.053873 
59316.997617 1.051209 
59317.029399 1.048539 
59317.061181 1.045862 
59317.092963 1.043179 
59317.124745 1.040489 
59317.156527 1.037793 
59317.188308 1.035091 
59317.220090 1.032382 
59317.251872 1.029666 
59317.283654 1.026945 
59317.315436 1.024217 
59317.347218 1.021482 
59317.379000 1.018741 
59317.410782 1.015994 
59317.442564 1.013241 
59317.474346 1.010481 
59317.506128 1.007715 
59317.537910 1.004943 
59317.569692 1.002164 
59317.601474 0.999379 
59317.633256 0.996588 
59317.665038 0.993791 
59317.696820 0.990988 
59317.728602 0.988178 
59317.760384 0.985362 
59317.792166 0.982540 
59317.823948 0.979711 
59317.855730 0.976877 
59317.887512 0.974036 
59317.919294 0.971190 
59317.951076 0.968337 
59317.982858 0.965478 
59318.014640 0.962613 
59318.046422 0.959741 
59318.078204 0.956864 
59318.109986 0.953981 
59318.141768 0.951092 
59318.173550 0.948196 
59318.205332 0.945295 
59318.237114 0.942388 
59318.268896 0.939474 
59318.300678 0.936555 
59318.332460 0.933630 
59318.364242 0.930699 
59318.396024 0.927762 
59318.427806 0.924819 
59318.459588 0.921870 
59318.491370 0.918915 
59318.523152 0.915954 
59318.554934 0.912988 
59318.586716 0.910016 
59318.618498 0.907037 
59318.650280 0.904053 
59318.682062 0.901064 
59318.713844 0.898068 
59318.745626 0.895067 
59318.777408 0.892060 
59318.809190 0.889047 
59318.840972 0.886029 
59318.872754 0.883004 
59318.904536 0.879974 
59318.936318 0.876939 
59318.968100 0.873898 
59318.999882 0.870851 
59319.031664 0.867798 
59319.063446 0.864740 
59319.095228 0.861676 
59319.127010 0.858607 
59319.158792 0.855532 
59319.190574 0.852452 
59319.222356 0.849366 
59319.254138 0.846275 
59319.285920 0.843178 
59319.317702 0.840075 
59319.349484 0.836967 
59319.381266 0.833854 
59319.413048 0.830735 
59319.444830 0.827611 
59319.476612 0.824482 
59319.508394 0.821347 
59319.540176 0.818206 
59319.571958 0.815061 
59319.603740 0.811910 
59319.635522 0.808753 
59319.667304 0.805592 
59319.699086 0.802425 
59319.730868 0.799253 
59319.762650 0.796075 
59319.794432 0.792893 
59319.826214 0.789705 
59319.857996 0.786512 
59319.889777 0.783314 
59319.921559 0.780110 
59319.953341 0.776902 
