# time model 
2453457.750254 -0.925876 
2453458.681552 -1.028523 
2453459.612850 -1.106644 
2453460.544148 -1.159210 
2453461.475445 -1.185267 
2453462.406743 -1.183907 
2453463.338041 -1.154288 
2453464.269339 -1.095673 
2453465.200637 -1.007518 
2453466.131935 -0.889613 
2453467.063233 -0.742272 
2453467.994530 -0.566597 
2453468.925828 -0.364805 
2453469.857126 -0.140585 
2453470.788424 0.100529 
2453471.719722 0.350893 
2453472.651020 0.600691 
2453473.582318 0.838238 
2453474.513615 1.050764 
2453475.444913 1.225663 
2453476.376211 1.352060 
2453477.307509 1.422336 
2453478.238807 1.433187 
2453479.170105 1.385925 
2453480.101403 1.285957 
2453481.032700 1.141669 
2453481.963998 0.963063 
2453482.895296 0.760505 
2453483.826594 0.543777 
2453484.757892 0.321510 
2453485.689190 0.100946 
2453486.620487 -0.112067 
2453487.551785 -0.312934 
2453488.483083 -0.498110 
2453489.414381 -0.664879 
2453490.345679 -0.811150 
2453491.276977 -0.935282 
2453492.208275 -1.035939 
2453493.139572 -1.111981 
2453494.070870 -1.162388 
2453495.002168 -1.186207 
2453495.933466 -1.182538 
2453496.864764 -1.150544 
2453497.796062 -1.089499 
2453498.727360 -0.998883 
2453499.658657 -0.878519 
2453500.589955 -0.728776 
2453501.521253 -0.550837 
2453502.452551 -0.347024 
2453503.383849 -0.121168 
2453504.315147 0.121033 
2453505.246444 0.371752 
2453506.177742 0.621000 
2453507.109040 0.856968 
2453508.040338 1.066843 
2453508.971636 1.238102 
2453509.902934 1.360087 
2453510.834232 1.425503 
2453511.765529 1.431430 
2453512.696827 1.379548 
2453513.628125 1.275561 
2453514.559423 1.128038 
2453515.490721 0.947058 
2453516.422019 0.742967 
2453517.353317 0.525470 
2453518.284614 0.303089 
2453519.215912 0.082947 
2453520.147210 -0.129219 
2453521.078508 -0.328908 
2453522.009806 -0.512653 
2453522.941104 -0.677796 
2453523.872401 -0.822291 
2453524.803699 -0.944526 
2453525.734997 -1.043186 
2453526.666295 -1.117143 
2453527.597593 -1.165383 
2453528.528891 -1.186959 
2453529.460189 -1.180975 
2453530.391486 -1.146601 
2453531.322784 -1.083123 
2453532.254082 -0.990044 
2453533.185380 -0.867223 
2453534.116678 -0.715087 
2453535.047976 -0.534899 
2453535.979274 -0.329091 
2453536.910571 -0.101637 
2453537.841869 0.141597 
2453538.773167 0.392602 
2453539.704465 0.641219 
2453540.635763 0.875518 
2453541.567061 1.082656 
2453542.498359 1.250202 
2453543.429656 1.367724 
2453544.360954 1.428260 
2453545.292252 1.429275 
2453546.223550 1.372813 
2453547.154848 1.264864 
2453548.086146 1.114177 
2453549.017443 0.930894 
2453549.948741 0.725338 
2453550.880039 0.507132 
2453551.811337 0.284685 
2453552.742635 0.065004 
2453553.673933 -0.146284 
2453554.605231 -0.344772 
2453555.536528 -0.527068 
2453556.467826 -0.690572 
2453557.399124 -0.833280 
2453558.330422 -0.953609 
2453559.261720 -1.050264 
2453560.193018 -1.122128 
2453561.124316 -1.168195 
2453562.055613 -1.187522 
2453562.986911 -1.179217 
2453563.918209 -1.142457 
2453564.849507 -1.076543 
2453565.780805 -0.981000 
2453566.712103 -0.855726 
2453567.643400 -0.701205 
2453568.574698 -0.518784 
2453569.505996 -0.311009 
2453570.437294 -0.081997 
2453571.368592 0.162215 
2453572.299890 0.413436 
2453573.231188 0.661340 
2453574.162485 0.893882 
2453575.093783 1.098196 
2453576.025081 1.261957 
2453576.956379 1.374967 
2453577.887677 1.430606 
2453578.818975 1.426723 
2453579.750273 1.365723 
2453580.681570 1.253874 
2453581.612868 1.100092 
2453582.544166 0.914577 
2453583.475464 0.707623 
2453584.406762 0.488765 
2453585.338060 0.266300 
2453586.269358 0.047118 
2453587.200655 -0.163261 
2453588.131953 -0.360525 
2453589.063251 -0.541354 
2453589.994549 -0.703205 
2453590.925847 -0.844115 
2453591.857145 -0.962529 
2453592.788442 -1.057171 
2453593.719740 -1.126936 
2453594.651038 -1.170824 
2453595.582336 -1.187896 
2453596.513634 -1.177264 
2453597.444932 -1.138114 
2453598.376230 -1.069760 
2453599.307527 -0.971752 
2453600.238825 -0.844028 
2453601.170123 -0.687131 
2453602.101421 -0.502494 
2453603.032719 -0.292780 
2453603.964017 -0.062251 
2453604.895315 0.182883 
2453605.826612 0.434249 
2453606.757910 0.681356 
2453607.689208 0.912051 
2453608.620506 1.113457 
2453609.551804 1.273361 
2453610.483102 1.381814 
2453611.414399 1.432541 
2453612.345697 1.423777 
2453613.276995 1.358282 
2453614.208293 1.242596 
2453615.139591 1.085790 
2453616.070889 0.898114 
2453617.002187 0.689827 
2453617.933484 0.470374 
2453618.864782 0.247939 
2453619.796080 0.029294 
2453620.727378 -0.180148 
2453621.658676 -0.376165 
2453622.589974 -0.555509 
2453623.521272 -0.715694 
2453624.452569 -0.854795 
2453625.383867 -0.971286 
2453626.315165 -1.063908 
2453627.246463 -1.131567 
2453628.177761 -1.173269 
2453629.109059 -1.188079 
2453630.040356 -1.175116 
2453630.971654 -1.133570 
2453631.902952 -1.062774 
2453632.834250 -0.962300 
2453633.765548 -0.832129 
2453634.696846 -0.672866 
2453635.628144 -0.486032 
2453636.559441 -0.274407 
2453637.490739 -0.042404 
2453638.422037 0.203594 
2453639.353335 0.455033 
2453640.284633 0.701261 
2453641.215931 0.930020 
2453642.147229 1.128432 
2453643.078526 1.284411 
2453644.009824 1.388263 
2453644.941122 1.434066 
2453645.872420 1.420439 
2453646.803718 1.350496 
2453647.735016 1.231035 
2453648.666314 1.071276 
2453649.597611 0.881511 
2453650.528909 0.671955 
2453651.460207 0.451963 
2453652.391505 0.229605 
2453653.322803 0.011534 
2453654.254101 -0.196942 
2453655.185398 -0.391689 
2453656.116696 -0.569532 
2453657.047994 -0.728038 
2453657.979292 -0.865320 
2453658.910590 -0.979879 
2453659.841888 -1.070474 
2453660.773186 -1.136020 
2453661.704483 -1.175529 
2453662.635781 -1.188072 
2453663.567079 -1.172771 
2453664.498377 -1.128826 
2453665.429675 -1.055583 
2453666.360973 -0.952644 
2453667.292271 -0.820030 
2453668.223568 -0.658411 
2453669.154866 -0.469398 
2453670.086164 -0.255893 
2453671.017462 -0.022459 
2453671.948760 0.224344 
2453672.880058 0.475782 
2453673.811355 0.721045 
2453674.742653 0.947780 
2453675.673951 1.143114 
2453676.605249 1.295100 
2453677.536547 1.394311 
2453678.467845 1.435180 
2453679.399143 1.416714 
2453680.330440 1.342369 
2453681.261738 1.219197 
2453682.193036 1.056557 
2453683.124334 0.864772 
2453684.055632 0.654012 
2453684.986930 0.433537 
2453685.918228 0.211300 
2453686.849525 -0.006160 
2453687.780823 -0.213641 
2453688.712121 -0.407098 
2453689.643419 -0.583423 
2453690.574717 -0.740236 
2453691.506015 -0.875689 
2453692.437312 -0.988308 
2453693.368610 -1.076867 
2453694.299908 -1.140294 
2453695.231206 -1.177605 
2453696.162504 -1.187874 
2453697.093802 -1.170229 
2453698.025100 -1.123880 
2453698.956397 -1.048189 
2453699.887695 -0.942784 
2453700.818993 -0.807731 
2453701.750291 -0.643767 
2453702.681589 -0.452596 
2453703.612887 -0.237241 
2453704.544185 -0.002422 
2453705.475482 0.245127 
2453706.406780 0.496491 
2453707.338078 0.740703 
2453708.269376 0.965324 
2453709.200674 1.157498 
2453710.131972 1.305426 
2453711.063270 1.399956 
2453711.994567 1.435884 
2453712.925865 1.412602 
2453713.857163 1.333906 
2453714.788461 1.207088 
2453715.719759 1.041637 
2453716.651057 0.847903 
2453717.582354 0.636003 
2453718.513652 0.415100 
2453719.444950 0.193029 
2453720.376248 -0.023785 
2453721.307546 -0.230244 
2453722.238844 -0.422388 
2453723.170142 -0.597179 
2453724.101439 -0.752287 
2453725.032737 -0.885901 
2453725.964035 -0.996572 
2453726.895333 -1.083089 
2453727.826631 -1.144389 
2453728.757929 -1.179495 
2453729.689227 -1.187485 
2453730.620524 -1.167491 
2453731.551822 -1.118733 
2453732.483120 -1.040590 
2453733.414418 -0.932720 
2453734.345716 -0.795234 
2453735.277014 -0.628936 
2453736.208311 -0.435626 
2453737.139609 -0.218455 
2453738.070907 0.017704 
2453739.002205 0.265938 
2453739.933503 0.517151 
2453740.864801 0.760227 
2453741.796099 0.982645 
2453742.727396 1.171576 
2453743.658694 1.315383 
2453744.589992 1.405196 
2453745.521290 1.436180 
2453746.452588 1.408109 
2453747.383886 1.325111 
2453748.315184 1.194713 
2453749.246481 1.026524 
2453750.177779 0.830911 
2453751.109077 0.617934 
2453752.040375 0.396655 
2453752.971673 0.174795 
2453753.902971 -0.041338 
2453754.834268 -0.246748 
2453755.765566 -0.437559 
2453756.696864 -0.610800 
2453757.628162 -0.764191 
2453758.559460 -0.895956 
2453759.490758 -1.004670 
2453760.422056 -1.089137 
2453761.353353 -1.148304 
2453762.284651 -1.181198 
2453763.215949 -1.186903 
2453764.147247 -1.164555 
2453765.078545 -1.113384 
2453766.009843 -1.032788 
2453766.941141 -0.922453 
2453767.872438 -0.782539 
2453768.803736 -0.613919 
2453769.735034 -0.418492 
2453770.666332 -0.199537 
2453771.597630 0.037914 
2453772.528928 0.286770 
2453773.460226 0.537756 
2453774.391523 0.779610 
2453775.322821 0.999735 
2453776.254119 1.185344 
2453777.185417 1.324967 
2453778.116715 1.410030 
2453779.048013 1.436068 
2453779.979310 1.403237 
2453780.910608 1.315990 
2453781.841906 1.182079 
2453782.773204 1.011223 
2453783.704502 0.813799 
2453784.635800 0.599808 
2453785.567098 0.378208 
2453786.498395 0.156601 
2453787.429693 -0.058817 
2453788.360991 -0.263151 
2453789.292289 -0.452609 
2453790.223587 -0.624285 
2453791.154885 -0.775947 
2453792.086183 -0.905853 
2453793.017480 -1.012601 
2453793.948778 -1.095012 
2453794.880076 -1.152039 
2453795.811374 -1.182716 
2453796.742672 -1.186129 
2453797.673970 -1.161422 
2453798.605267 -1.107834 
2453799.536565 -1.024781 
2453800.467863 -0.911982 
2453801.399161 -0.769646 
2453802.330459 -0.598718 
2453803.261757 -0.401196 
2453804.193055 -0.180491 
2453805.124352 0.058203 
2453806.055650 0.307618 
2453806.986948 0.558299 
2453807.918246 0.798843 
2453808.849544 1.016588 
2453809.780842 1.198794 
2453810.712140 1.334175 
2453811.643437 1.414457 
2453812.574735 1.435551 
2453813.506033 1.397990 
2453814.437331 1.306548 
2453815.368629 1.169191 
2453816.299927 0.995740 
2453817.231224 0.796575 
2453818.162522 0.581631 
2453819.093820 0.359761 
2453820.025118 0.138451 
2453820.956416 -0.076219 
2453821.887714 -0.279452 
2453822.819012 -0.467537 
2453823.750309 -0.637632 
2453824.681607 -0.787553 
2453825.612905 -0.915590 
2453826.544203 -1.020366 
2453827.475501 -1.100712 
2453828.406799 -1.155593 
2453829.338097 -1.184046 
2453830.269394 -1.185162 
2453831.200692 -1.158090 
2453832.131990 -1.102081 
2453833.063288 -1.016570 
2453833.994586 -0.901309 
2453834.925884 -0.756556 
2453835.857182 -0.583333 
2453836.788479 -0.383739 
2453837.719777 -0.161321 
2453838.651075 0.078568 
2453839.582373 0.328475 
2453840.513671 0.578773 
2453841.444969 0.817920 
2453842.376266 1.033197 
2453843.307564 1.211922 
2453844.238862 1.343002 
2453845.170160 1.418475 
2453846.101458 1.434628 
2453847.032756 1.392372 
2453847.964054 1.296790 
2453848.895351 1.156055 
2453849.826649 0.980081 
2453850.757947 0.779244 
2453851.689245 0.563407 
2453852.620543 0.341319 
2453853.551841 0.120346 
2453854.483139 -0.093542 
2453855.414436 -0.295648 
2453856.345734 -0.482341 
2453857.277032 -0.650841 
2453858.208330 -0.799008 
2453859.139628 -0.925168 
2453860.070926 -1.027963 
2453861.002223 -1.106238 
2453861.933521 -1.158966 
2453862.864819 -1.185189 
2453863.796117 -1.184001 
2453864.727415 -1.154560 
2453865.658713 -1.096125 
2453866.590011 -1.008154 
2453867.521308 -0.890432 
2453868.452606 -0.743271 
2453869.383904 -0.567766 
2453870.315202 -0.366125 
2453871.246500 -0.142029 
2453872.177798 0.099002 
2453873.109096 0.349337 
2453874.040393 0.599172 
2453874.971691 0.836834 
2453875.902989 1.049554 
2453876.834287 1.224721 
